crawl_date,crawl_datetime,id,name,price,url,rooms,m2,height,type,elevator,seller_phone,description,euro_per_m2,seller,seller_url
2022-04-09,2022-04-09 16:36:01,95691569,Piso en calle Duque de la Victoria; 3; Centro; Valladolid,1.450.000,/inmueble/95691569/,4,344,Planta 2ª,exterior con ascensor,yes,983 280 726,Engel & Völkers presenta esta gran casa señorial en la distinguida calle Duque de la Victoria de Valladolid. El edificio histórico; semi...,4215.12,ENGEL & VÖLKERS ● Valladolid,/pro/engelvoelkersvalladolid/
2022-04-09,2022-04-09 16:36:01,94333638,Piso en calle Doctrinos; 2; Centro; Valladolid,570.000,/inmueble/94333638/,4,177,Planta 5ª,exterior con ascensor,yes,983 280 726,Engel & Völkers presenta este maravilloso piso reformado en quinta planta en rotonda con la calle Doctrinos y la calle Santiago; en el mi...,3220.34,ENGEL & VÖLKERS ● Valladolid,/pro/engelvoelkersvalladolid/
2022-04-09,2022-04-09 16:36:01,93158795,Piso en calle Panaderos; 67; Centro; Valladolid,160.000,/inmueble/93158795/,3,72,Planta 6ª,exterior con ascensor,yes,983 280 726,Engel & Völkers les presenta este luminoso piso en sexta planta; con excelente orientación; con una superficie construida de 72m2 y 60m2...,2222.22,ENGEL & VÖLKERS ● Valladolid,/pro/engelvoelkersvalladolid/
2022-04-09,2022-04-09 16:36:01,91374927,Piso en Pasion; Centro; Valladolid,330.000,/inmueble/91374927/,4,220,Planta 2ª,exterior con ascensor,yes,983 280 963,INMOBILIARIA ESTUDIO RONDILLA; Vende impresionante piso en pleno centro de Valladolid; en la Calle Pasión; al lado de la Plaza Mayor y co...,1500.0,,
2022-04-09,2022-04-09 16:36:01,90728169,Piso en plaza Santa Ana; Centro; Valladolid,499.000,/inmueble/90728169/,4,147,Planta 1ª,exterior con ascensor,yes,983 280 963,Inmobiliaria Estudio Rondilla vende exclusivo piso con cualidades de lujo en la Plaza Santa Ana; en pleno centro de Valladolid; tiene 130...,3394.56,,
2022-04-09,2022-04-09 16:36:01,95564229,Ático en calle Acera de Recoletos; Centro; Valladolid,380.000,/inmueble/95564229/,3,125,Planta 4ª,exterior con ascensor,yes,983 280 536,NEGOCIABLES.Disponemos de VIDEO 3-D.Exclusivo ático SEMINUEVO-REHABILITADO en el principio de la emblemática C/ paseo Acera de Recoletos;...,3040.0,,
2022-04-09,2022-04-09 16:36:01,96797929,Piso en calle Dos de Mayo; Centro; Valladolid,460.000,/inmueble/96797929/,9,330,Planta 7ª,exterior con ascensor,yes,983 984 013,Si estas buscando una vivienda en pleno centro de Valladolid; sin problemas de espacio y donde la luz invade todas las estancias; y magni...,1393.94,,
2022-04-09,2022-04-09 16:36:01,96493140,Piso en calle de Santiago; Centro; Valladolid,600.000,/inmueble/96493140/,3,125,Planta 3ª,exterior con ascensor,yes,983 984 468,A&M les presenta piso en la calle Santiago de Valladolid; junto a la Plaza Mayor; con ventanas a la calle Santiago. Estado: a reformar. S...,4800.0,A&M consultora inmobiliaria,/pro/am-consultora-inmobiliaria/
2022-04-09,2022-04-09 16:36:01,96493203,Piso en calle de Santiago; Centro; Valladolid,700.000,/inmueble/96493203/,4,120,Planta 3ª,exterior con ascensor,yes,983 984 468,A&M les presenta piso en la calle Santiago de Valladolid; con ventanas a la Plaza Mayor y a la calle Santiago. Estado: a reformar. Situad...,5833.33,A&M consultora inmobiliaria,/pro/am-consultora-inmobiliaria/
2022-04-09,2022-04-09 16:36:01,30642901,Piso en macias picavea; Centro; Valladolid,285.000,/inmueble/30642901/,5,171,Planta 3ª,exterior con ascensor,yes,983 984 013,Venta de Espectacular piso en pleno centro de Valladolid para reformar; con espectaculares posibilidades; de 146 metros útiles distribuid...,1666.67,,
2022-04-09,2022-04-09 16:36:01,39564147,Piso en caño argales; Centro; Valladolid,103.000,/inmueble/39564147/,1,34,Planta 10ª,interior con ascensor,yes,983 984 013,Si eres inversor ( por su buena ubicación se alquila fácilmente) o Joven INMOBILIARAI REMIS; Les ofrece un bonito Apartamento en Plaza Ca...,3029.41,,
2022-04-09,2022-04-09 16:36:01,96603031,Piso en Centro; Valladolid,379.000,/inmueble/96603031/,4,215,Planta 1ª,exterior con ascensor,yes,983 280 387,''TECNOCASA ZONA CENTRO VENDE; VIVIENDA DE 4 DORMITORIOS Y 2 BAÑOS; GARAJE EN EL EDIFICIO Y ASCENSOR..Vivienda de 215 metros construido...,1762.79,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:01,94499323,Dúplex en pasaje Gutierrez; Centro; Valladolid,310.000,/inmueble/94499323/,4,175,Planta 3ª,exterior sin ascensor,no,920 914 982,¡ROMARSA VENDE!.Increíble dúplex en Pasaje Gutiérrez de 175m2. En el pleno centro de la capital vallisoletana con todo tipo de comercios...,1771.43,ROMARSA,/pro/romarsa/
2022-04-09,2022-04-09 16:36:01,94447785,Dúplex en calle Claudio Moyano; 5; Centro; Valladolid,1.060.000,/inmueble/94447785/,4,150,Planta 4ª,exterior con ascensor,yes,983 282 984,Pavalgan presenta CM5; la más exclusiva promoción de viviendas en la zona con más encanto del centro de Valladolid. Se encuentra enclavad...,7066.67,,
2022-04-09,2022-04-09 16:36:01,94447792,Dúplex en calle Claudio Moyano; 5; Centro; Valladolid,1.010.000,/inmueble/94447792/,3,124,Planta 4ª,exterior con ascensor,yes,983 282 984,Pavalgan presenta CM5; la más exclusiva promoción de viviendas en la zona con más encanto del centro de Valladolid. Se encuentra enclavad...,8145.16,,
2022-04-09,2022-04-09 16:36:01,94447774,Piso en calle Claudio Moyano; 5; Centro; Valladolid,745.000,/inmueble/94447774/,3,140,Planta 1ª,exterior con ascensor,yes,983 282 984,Pavalgan presenta CM5; la más exclusiva promoción de viviendas en la zona con más encanto del centro de Valladolid. Se encuentra enclavad...,5321.43,,
2022-04-09,2022-04-09 16:36:01,94447781,Piso en calle Claudio Moyano; 5; Centro; Valladolid,635.000,/inmueble/94447781/,3,110,Planta 1ª,exterior con ascensor,yes,983 282 984,Pavalgan presenta CM5; la más exclusiva promoción de viviendas en la zona con más encanto del centro de Valladolid. Se encuentra enclavad...,5772.73,,
2022-04-09,2022-04-09 16:36:01,94447760,Dúplex en calle Claudio Moyano; 5; Centro; Valladolid,1.280.000,/inmueble/94447760/,3,166,Planta 4ª,exterior con ascensor,yes,983 282 984,Pavalgan presenta CM5; la más exclusiva promoción de viviendas en la zona con más encanto del centro de Valladolid. Se encuentra enclavad...,7710.84,,
2022-04-09,2022-04-09 16:36:01,95759262,Piso en paseo de Renacimiento; 1; Centro; Valladolid,140.000,/inmueble/95759262/,4,97,Planta 3ª,exterior con ascensor,yes,983 981 023,"""IBERFINCA SOLUCIONES INMOBILIARIAS""; les ofrece una vivienda; junto al Paseo Isabel La Católica y a escasos metros del Parque de Las Mor...",1443.3,"iberfinca soluciones inmobiliarias, s.l.",/pro/iberfinca/
2022-04-09,2022-04-09 16:36:01,97292227,Piso en ebanisteria; Centro; Valladolid,157.000,/inmueble/97292227/,1,65,Planta 1ª,exterior con ascensor,yes,983 280 387,"""PISO EN EL CENTRO DE 1 DORMITORIOS Y 1 BAÑO.Vivienda de 63 metros cuadrados construidos totales y 50 útiles de vivienda..Piso compuest...",2415.38,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:01,95232396,Piso en calle Duque de la Victoria; Centro; Valladolid,336.000,/inmueble/95232396/,3,162,Planta 3ª,exterior con ascensor,yes,984 339 435,Edificio de viviendas situado en pleno casco histórico de la ciudad de Valladolid; a cinco minutos andando de la Catedral; la Plaza Mayor...,2074.07,Inmogestión,/pro/inmogestion2/
2022-04-09,2022-04-09 16:36:01,94834037,Piso en LOPEZ GOMEZ; 6; Centro; Valladolid,185.000,/inmueble/94834037/,3,130,Entreplanta,exterior con ascensor,yes,983 283 057,Oportunidad vivienda (actualmente local) junto a Plaza de España de tres habitaciones; dos baños; muy soleado; terraza; excelente inversión!,1423.08,Inmobiliaria las llaves de mi piso,/pro/inmobiliaria-las-llaves-de-mi-piso/
2022-04-09,2022-04-09 16:36:01,88535827,Piso en calle Cadenas de San Gregorio; Centro; Valladolid,250.000,/inmueble/88535827/,4,99,Planta 4ª,exterior con ascensor,yes,983 985 243,"""en inmobiliaria torrecilla queremos estar a tu lado""..Espectacular vivienda en el centro de valladolid; en cadenas de san gregorio; con...",2525.25,inmobiliaria torrecilla,/pro/inmobiliaria-torrecilla/
2022-04-09,2022-04-09 16:36:03,88858721,Piso en calle Acera de Recoletos; Centro; Valladolid,450.000,/inmueble/88858721/,4,161,Planta 5ª,interior con ascensor,yes,983 280 623,Exclusiva vivienda en Acera de Recoletos junto al Campo Grande en Valladolid. Son dos viviendas en última planta del edificio que se encu...,2795.03,JBR Inmobiliaria,/pro/jbr-inmobiliaria/
2022-04-09,2022-04-09 16:36:03,883651,Piso en calle del Dos de Mayo; Centro; Valladolid,247.900,/inmueble/883651/,4,127,Bajo,exterior con ascensor,yes,983 980 325,video informativo: para verlo busque en youtube gruposur 24011. les presento un precioso piso en la calle dos de mayo; en pleno centro de...,1951.97,Gruposur Luxury,/pro/gruposurluxury/
2022-04-09,2022-04-09 16:36:03,883646,Piso en calle del Dos de Mayo; Centro; Valladolid,300.000,/inmueble/883646/,2,135,Bajo,exterior con ascensor,yes,983 980 325,video informativo: para verlo busque en youtube gruposur 22007. les presento un precioso piso en la calle dos de mayo; en pleno centro de...,2222.22,Gruposur Luxury,/pro/gruposurluxury/
2022-04-09,2022-04-09 16:36:03,87931616,Piso en plaza Martí y Monsó; 3; Centro; Valladolid,298.000,/inmueble/87931616/,4,153,Planta 4ª,exterior con ascensor,yes,983 981 815,En la misma plaza de coca. 135 metros útiles divididos en 4 dormitorios; salón con acceso a terraza cubierta y dos baños. Salón y un dorm...,1947.71,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:36:03,97145739,Piso en calle Zapico; 2; Centro; Valladolid,325.000,/inmueble/97145739/,3,113,Planta 3ª,exterior con ascensor,yes,660 901 929,Piso de 113 m2 en pleno centro de Valladolid (Plaza del Val) a 2 minutos andando de la Plaza Mayor. Planta 3ª con ascensor. Muy luminoso;...,2876.11,,
2022-04-09,2022-04-09 16:36:03,96228773,Piso en calle Rondilla de Santa Teresa; 1; Centro; Valladolid,186.100,/inmueble/96228773/,1,67,Entreplanta,exterior con ascensor,yes,983 283 275,NORFOREST promueve en el centro Histórico de Valladolid; el exclusivo residencial “PUERTA DE SAN PABLO”. 39 Viviendas de 1; 2 y 3 dormito...,2777.61,,
2022-04-09,2022-04-09 16:36:03,95524094,Piso en calle Marina de Escobar; 5; Centro; Valladolid,200.000,/inmueble/95524094/,3,112,Planta 2ª,interior con ascensor,yes,983 984 013,No pierdas la oportunidad de hacer tu casa a tu gusto en pleno corazón de Valladolid; INMOBILIARIA REMIS; te ofrece este estupendo piso d...,1785.71,,
2022-04-09,2022-04-09 16:36:03,94570893,Piso en calle Ruiz Hernández; Centro; Valladolid,90.000,/inmueble/94570893/,1,34,Entreplanta,interior con ascensor,yes,983 282 709,Precioso apartamento céntrico y amueblado..Situado en el casco histórico de Valladolid; con todos los servicios necesarios para tener una...,2647.06,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:03,97219771,Piso en Centro; Valladolid,425.000,/inmueble/97219771/,4,121,Planta 5ª,exterior con ascensor,yes,983 984 135,Excelente piso en zona San Pablo; salida peatonal al Museo de Escultura; Excma Diputación e iglesia San Pablo..La vivienda se encuentra...,3512.4,,
2022-04-09,2022-04-09 16:36:03,96981775,Dúplex en Centro; Valladolid,322.000,/inmueble/96981775/,3,152,Planta 3ª,exterior con ascensor,yes,983 981 042,Precioso dúplex moderno; con ascensor; garaje y trastero; muy bien situado junto a Campo Grande..Se trata de una vivienda de 2 plantas y...,2118.42,,
2022-04-09,2022-04-09 16:36:03,96224201,Piso en calle Puebla; 3; Centro; Valladolid,149.000,/inmueble/96224201/,3,75,Planta 3ª,exterior con ascensor,yes,983 281 785,INMOBILIARIA ESTUDIO RONDILLA. Venta de piso; semicentrico; en calle Puebla. Junto al Hospital Clínico Universitario; colegios; instituto...,1986.67,,
2022-04-09,2022-04-09 16:36:03,94789240,Piso en calle Claudio Moyano; 7; Centro; Valladolid,189.000,/inmueble/94789240/,2,75,Planta 5ª,interior con ascensor,yes,983 280 963,*******INMOBILIARIA ESTUDIO RONDILLA*******.Vende bonito apartamento en zona centro; calle claudio Moyano entre plaza españa y calle San...,2520.0,,
2022-04-09,2022-04-09 16:36:03,93341567,Piso en calle Marina de Escobar; 2; Centro; Valladolid,420.000,/inmueble/93341567/,3,174,Planta 4ª,exterior con ascensor,yes,983 981 815,Piso a estrenar en uno de los edificios mas representativos de la ciudad. El piso se distribuye en tres dormitorios; amplio salon en dos...,2413.79,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:36:03,31809137,Piso en platerias; 8; Centro; Valladolid,300.000,/inmueble/31809137/,2,106,Planta 4ª,exterior con ascensor,yes,983 981 815,Piso a estrenar parcialmente abuhardillado con vistas a la catedral en una de las mejores calles de Valladolid; la calle Platerías..Se di...,2830.19,Fin-vall gestion inmobiliaria,/pro/finvallgestioninmobiliaria/
2022-04-09,2022-04-09 16:36:03,93207813,Ático en plaza del Poniente; 2; Centro; Valladolid,230.000,/inmueble/93207813/,50,Planta 12ª,,,,,,,,
2022-04-09,2022-04-09 16:36:03,95115202,Piso en GALATEA; Centro; Valladolid,312.000,/inmueble/95115202/,6,180,Planta 3ª,exterior con ascensor,yes,983 281 016,INMOBILIARIA INTEGRA OFRECE PISO EN EL CENTRO DE VALLADOLID.Amplio y cuidado piso de 180 m2. El piso es todo exterior; tiene luz durante...,1733.33,Grupo Integra Valladolid,/pro/integravalladolid/
2022-04-09,2022-04-09 16:36:03,94867671,Piso en plaza del Caño Argales; 4; Centro; Valladolid,295.000,/inmueble/94867671/,2,68,Planta 4ª,exterior con ascensor,yes,627 718 582,Piso totalmente nuevo; el edificio dispone de 6 alturas tres viviendas por cada planta; excelente aislamiento y calidades; clasificación...,4338.24,,
2022-04-09,2022-04-09 16:36:03,88118155,Dúplex en calle López Gómez; 13; Centro; Valladolid,325.000,/inmueble/88118155/,6,226,Planta 2ª,exterior con ascensor,yes,625 139 979,PARTICULAR (abstenerse inmobiliarias): vende piso duplex a reformar céntrico en calle López Gómez 13 piso 2º de Valladolid exterior e int...,1438.05,,
2022-04-09,2022-04-09 16:36:03,85192260,Piso en calle Veinte de Febrero; 6; Centro; Valladolid,420.000,/inmueble/85192260/,3,159,Planta 7ª,exterior con ascensor,yes,645 986 977,Precioso piso a estrenar en pleno centro de Valladolid..Vivienda totalmente reformada..Salón de 45m2. Dormitorio principal suite con baño...,2641.51,,
2022-04-09,2022-04-09 16:36:03,97134961,Piso en calle Constitución; Centro; Valladolid,305.000,/inmueble/97134961/,3,151,Planta 4ª,exterior con ascensor,yes,983 282 563,MODERNIDAD; ESTILO; ESPACIOS AMPLIOS; LUMINOSIDAD.. . ESTA CASA ES TU CASA; ES LA CASA QUE ESTÁS BUSCANDO..ME VENDEN.. . SI; YA VES... P...,2019.87,,
2022-04-09,2022-04-09 16:36:03,97213513,Piso en calle del Conde de Ribadeo; Centro; Valladolid,245.000,/inmueble/97213513/,3,110,Planta 5ª,exterior con ascensor,yes,983 283 258,Gran piso en la calle Conde de Ribadeo; buena oportunidad para reformar en el centro de la ciudad; el piso tiene 3 amplios dormitorios mu...,2227.27,JC INMOBILIARIA,/pro/jc-inmobiliaria-1/
2022-04-09,2022-04-09 16:36:03,96347488,Piso en Centro; Valladolid,184.200,/inmueble/96347488/,4,108,Planta 2ª,exterior con ascensor,yes,983 982 911,Piso en venta en Valladolid zona Centro; calle Independencia; 108 m. de superficie; 4 habitaciones; un baño; propiedad para reformar; car...,1705.56,,
2022-04-09,2022-04-09 16:36:03,96700179,Piso en avenida Ramón y Cajal; Centro; Valladolid,195.000,/inmueble/96700179/,3,100,Planta 9ª,exterior con ascensor,yes,983 282 709,PISO EXTERIOR Y LUMINOSO EN ZONA DE HOSPITAL CLÍNICO.La vivienda se encuentra ubicada en una zona muy céntrica de Valladolid; en frente...,1950.0,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:03,96451141,Piso en calle Macías Picavea; Centro; Valladolid,290.000,/inmueble/96451141/,5,171,Planta 3ª,exterior con ascensor,yes,983 282 709,AMPLIO PISO EXTERIOR; CON GARAJE EN PLENO CENTRO DE VALLADOLID.La vivienda se haya en el casco histórico de la ciudad; próximo a la Cate...,1695.91,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:03,93912699,Piso en calle la Galatea; Centro; Valladolid,320.000,/inmueble/93912699/,5,171,Planta 3ª,con ascensor,yes,983 282 709,AMPLIO PISO EN ZONA CÉNTRICA DE VALLADOLID.Vivienda situada en el centro de la capital; zona comercial y tranquila con todos los servici...,1871.35,SIAVA INMOBILIARIA,/pro/siava/
2022-04-09,2022-04-09 16:36:03,91422177,Dúplex en calle de Leopoldo Cano; 7; Centro; Valladolid,433.000,/inmueble/91422177/,3,116,Planta 2ª,exterior con ascensor,yes,983 985 946,VIVIENDA EXCLUSIVA LLAVE EN MANO.Un edificio singular y exclusivo con 5 modernas viviendas DUPLEX y 5 viviendas clásicas espaciosas; con...,3732.76,,
2022-04-09,2022-04-09 16:36:03,91426724,Dúplex en calle de Leopoldo Cano; 7; Centro; Valladolid,418.000,/inmueble/91426724/,3,115,Planta 2ª,exterior con ascensor,yes,983 985 946,VIVIENDA EXCLUSIVA.Un edificio singular y exclusivo con 5 modernas viviendas DUPLEX y 5 viviendas clásicas espaciosas con trastero..EXCE...,3634.78,,
2022-04-09,2022-04-09 16:36:03,94898564,Piso en Centro; Valladolid,180.000,/inmueble/94898564/,2,88,Planta 1ª,exterior con ascensor,yes,983 280 387,"""TECNOCASA ZONA CENTRO VENDE PISO REFORMADO DE 2 DORMITORIOS; 1 BAÑO Y TRASTERO.Vivienda de 81 metros cuadrados construidos totales y 6...",2045.45,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:03,39424647,Piso en Isabel La Católica; Centro; Valladolid,377.900,/inmueble/39424647/,4,144,Planta 7ª,exterior con ascensor,yes,983 282 563,PASEO DE ISABEL LA CATÓLICA- Oportunidad de vivienda del año 1.969 en muy buena altura con excelentes vistas al Paseo de Isabel la Católi...,2624.31,,
2022-04-09,2022-04-09 16:36:03,93164495,Piso en calle de Panaderos; Centro; Valladolid,105.800,/inmueble/93164495/,1,40,Planta 10ª,exterior con ascensor,yes,983 281 834,TE PRESENTO ESTA VIVIENDA! Vivir en la zona semicentro de la ciudad te permite tener la comodidad de desplazarte a cualquier lugar andand...,2645.0,Best House Doctrinos,/pro/best-house-doctrinos/
2022-04-09,2022-04-09 16:36:07,90223844,Piso en Centro; Valladolid,475.000,/inmueble/90223844/,3,201,,,,,,,,
2022-04-09,2022-04-09 16:36:07,90223842,Piso en Centro; Valladolid,370.000,/inmueble/90223842/,3,145,,,,,,,,
2022-04-09,2022-04-09 16:36:07,97284079,Piso en calle de Panaderos; Centro; Valladolid,257.000,/inmueble/97284079/,4,139,Planta 3ª,exterior con ascensor,yes,983 984 013,Eres amante del centro; te gustaría vivir en una ubicación privilegia y hacer tu casa a tu gusto? ; INMOBILIARIA REMIS; te ofrece este ma...,1848.92,,
2022-04-09,2022-04-09 16:36:07,88880641,Piso en Centro; Valladolid,240.000,/inmueble/88880641/,4,109,Planta 4ª,exterior con ascensor,yes,635 436 641,Si quieres vivir en una zona privilegiada de la ciudad sin ruido de coches y con unas vistas espectaculares a museos; no dejes de visitar...,2201.83,"Activa Soluciones Inmobiliarias, S.L.",/pro/1100145471389704944-130017525/
2022-04-09,2022-04-09 16:36:07,96895188,Piso en calle Gamazo; 24; Centro; Valladolid,325.000,/inmueble/96895188/,5,210,Planta 1ª,exterior con ascensor,yes,983 981 045,VIVIENDA PARA REFORMAR con muchas posibilidades de actuación..En pleno centro; en una de las calles emblemáticas de Valladolid en la zon...,1547.62,,
2022-04-09,2022-04-09 16:36:07,95744153,Dúplex en calle de Leopoldo Cano; 24; Centro; Valladolid,380.000,/inmueble/95744153/,3,150,Planta 3ª,exterior con ascensor,yes,983 283 206,Se vende bonito duplex en una de las mejores zonas de la ciudad; a 5 minutos de la Plaza Mayor y junto al Teatro Calderón. Esta vivienda;...,2533.33,,
2022-04-09,2022-04-09 16:36:07,95451724,Piso en san blas; 14; Centro; Valladolid,239.000,/inmueble/95451724/,3,86,Planta 5ª,exterior con ascensor,yes,983 280 859,Living les muestra esta vivienda en pleno centro de la ciudad..El inmueble cuenta con una superficie de 86m2; distribuidos en un luminos...,2779.07,,
2022-04-09,2022-04-09 16:36:07,97292293,Ático en Centro; Valladolid,157.000,/inmueble/97292293/,1,65,Planta 3ª,exterior con ascensor,yes,983 280 387,'TECNOCASA ZONA CENTRO VENDE PISO REFORMADO DE 1 DORMITORIOS Y 1 BAÑO.Vivienda de 65 metros cuadrados construidos totales y 55 útiles d...,2415.38,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:07,97292278,Piso en Centro; Valladolid,157.000,/inmueble/97292278/,1,65,Planta 1ª,exterior con ascensor,yes,983 280 387,'TECNOCASA ZONA CENTRO VENDE PISO REFORMADO DE 1 DORMITORIOS Y 1 BAÑO.Vivienda de 65 metros cuadrados construidos totales y 55 útiles d...,2415.38,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:07,96915379,Piso en calle del León; Centro; Valladolid,198.000,/inmueble/96915379/,3,109,Bajo,exterior con ascensor,yes,656 366 390,¡GRAN OPORTUNIDAD!.COMERCIAL HELEN: 654 850 492.Piso con patio privado en pleno centro para entrar a vivir con vistas a San Pablo y todos...,1816.51,,
2022-04-09,2022-04-09 16:36:07,96883450,Piso en Centro; Valladolid,199.000,/inmueble/96883450/,3,126,Planta 1ª,exterior sin ascensor,no,983 280 387,'TECNOCASA ZONA CENTRO VENDE; VIVIENDA DE 3 DORMITORIOS; 2 BAÑOS COMPLETOS; TODO EXTERIOR; SIN ASCENSOR..Vivienda de 126 metros construi...,1579.37,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:07,96662957,Piso en Centro; Valladolid,125.000,/inmueble/96662957/,2,82,Planta 1ª,exterior con ascensor,yes,983 280 387,"""TECNOCASA ZONA CENTRO VENDE PISO EN EXCLUSIVA:.VIVIENDA DE 3 DORMITORIOS REFORMADO A 2 Y UN BAÑO..Piso de 82 metros cuadrados construi...",1524.39,Tecnocasa La Victoria - Huerta del Rey - Centro,/pro/tecnocasa-lavictoria/
2022-04-09,2022-04-09 16:36:07,96460574,Piso en calle Puebla; Centro; Valladolid,135.000,/inmueble/96460574/,3,82,Planta 1ª,exterior con ascensor,yes,983 982 910,Excelente oportunidad: vivienda para actualizar o reformar muy cerca del Clínico y del centro de Valladolid (Iglesia de la Antigua a 1 mi...,1646.34,,
2022-04-09,2022-04-09 16:36:07,96077830,Piso en calle López Gómez; Centro; Valladolid,440.000,/inmueble/96077830/,5,230,Planta 4ª,exterior con ascensor,yes,983 981 058,Amplio piso situado a escasos metros de la Plaza de la Universidad; junto a la Catedral y a cinco.minutos de la Plaza Mayor y Plaza de E...,1913.04,,
2022-04-09,2022-04-09 16:36:07,96075098,Piso en calle Galatea; Centro; Valladolid,320.000,/inmueble/96075098/,6,171,Planta 3ª,exterior con ascensor,yes,983 982 910,Amplia y luminosa vivienda en pleno centro de Valladolid; a 2 minutos andando de la Plaza de España y del Campo Grande..Piso de unos 17...,1871.35,,
2022-04-09,2022-04-09 16:36:07,95971154,Piso en calle Duque de la Victoria; Centro; Valladolid,578.000,/inmueble/95971154/,4,225,Planta 1ª,exterior con ascensor,yes,983 981 042,Espectacular piso de lujo; muy bien situado en la calle Duque de la Victoria..Se trata de una impresionante vivienda en perfecto estado...,2568.89,,
2022-04-09,2022-04-09 16:36:07,94879986,Dúplex en pasaje Gutierrez; Centro; Valladolid,310.000,/inmueble/94879986/,3,150,Planta 3ª,exterior sin ascensor,no,984 339 438,La agencia inmobiliaria Inmogestión les presenta aquí una exclusiva vivienda tipo dúplex; de 3 dormitorios; situada en la población de Va...,2066.67,Inmogestión,/pro/inmogestion2/
2022-04-09,2022-04-09 16:36:07,94589913,Ático en plaza Colegio de Santa Cruz; Centro; Valladolid,385.000,/inmueble/94589913/,3,143,Planta 5ª,exterior con ascensor,yes,983 982 910,Espectacular y amplio ático situado en pleno centro de Valladolid; enfrente del palacio de Santa Cruz en un edificio completamente rehabi...,2692.31,,
2022-04-09,2022-04-09 16:36:07,91549470,Ático en calle Platerías; Centro; Valladolid,300.000,/inmueble/91549470/,2,107,Planta 4ª,exterior con ascensor,yes,983 982 910,Ático nuevo a estrenar reformado con calidades de lujo en 2008 en pleno centro de Valladolid..Situado en un edificio rehabilitado por c...,2803.74,,
2022-04-09,2022-04-09 16:36:07,84610002,Piso en Veinte de Febrero; Centro; Valladolid,559.000,/inmueble/84610002/,4,197,Planta 3ª,exterior con ascensor,yes,983 985 456,Les presento un exclusivo piso en el emblemático edificio ACOR situado en la esquina del Paseo de Isabel la Católica con la calle Veinte...,2837.56,,
2022-04-09,2022-04-09 16:36:07,94685070,Dúplex en Centro; Valladolid,630.000,/inmueble/94685070/,4,190,Planta 4ª,exterior con ascensor,yes,983 282 781,Si lo que estás buscando es un amplio piso en el centro; con todo lo necesario a la puerta de casa; no lo pienses más..Se trata de un...,3315.79,,
2022-04-09,2022-04-09 16:36:07,91265963,Piso en calle Castelar; Centro; Valladolid,175.000,/inmueble/91265963/,2,73,Planta 4ª,exterior con ascensor,yes,983 982 906,Venta de piso abuhardillado; en zona centro de Valladolid; en edifico rehabilitado con encanto en Pasaje Gutiérrez; 2 dormitorios; baño;...,2397.26,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:36:07,91265948,Piso en calle Castelar; Centro; Valladolid,370.000,/inmueble/91265948/,3,145,Planta 3ª,exterior con ascensor,yes,983 982 906,Venta de piso; en zona centro de Valladolid; en edifico rehabilitado con encanto en Pasaje Gutiérrez; 3 dormitorios; 2 baños; perfecto es...,2551.72,Metro inmobiliaria,/pro/metro-inmobiliaria/
2022-04-09,2022-04-09 16:36:07,96717358,Piso en Rastro; 6; Centro; Valladolid,150.000,/inmueble/96717358/,1,40,Planta 5ª,interior con ascensor,yes,983 283 061,En el corazón de Valladolid; en un entorno privilegiado; al lado de la casa Cervantes; entre la acera de Recoletos y plazas de España y M...,3750.0,,
2022-04-09,2022-04-09 16:36:07,95446320,Piso en calle Núñez de Arce; 27; Centro; Valladolid,306.000,/inmueble/95446320/,3,102,Planta 4ª,exterior con ascensor,yes,983 282 068,PUNTO INMOBILIARIO: CENTRO CASCO HISTÓRICO. Estupenda vivienda en venta de tres dormitorios y un baño; exterior y muy luminosa. Salón con...,3000.0,,
2022-04-09,2022-04-09 16:36:07,88552580,Piso en calle General Almirante; s/n; Centro; Valladolid,230.000,/inmueble/88552580/,3,85,Planta 2ª,exterior con ascensor,yes,983 984 032,SOTOCASA vende piso en Centro de Valladolid; junto a la Plaza de los Arces. Se trata de una 2ª planta con ascensor en planta; sin escaler...,2705.88,Sotocasa,/pro/sotocasa/
